ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,Status
VUT,Oceania,Lower Middle Income,month_48_59 , female,none-primary,stunting
VUT,Oceania,Lower Middle Income,month_48_59 , female,secondary,stunting
VUT,Oceania,Lower Middle Income,month_48_59 , female,higher,stunting
VUT,Oceania,Lower Middle Income,month_48_59 , female,higher_secondary,stunting
VUT,Oceania,Lower Middle Income,month_24_59 , female,none,stunting
VUT,Oceania,Lower Middle Income,month_24_59 , female,primary,stunting
VUT,Oceania,Lower Middle Income,month_24_59 , female,none-primary,stunting
VUT,Oceania,Lower Middle Income,month_24_59 , female,secondary,stunting
VUT,Oceania,Lower Middle Income,month_24_59 , female,higher,stunting
VUT,Oceania,Lower Middle Income,month_24_59 , female,higher_secondary,stunting
YEM,Asia,Low Income,month_0_5 , male,none,stunting
YEM,Asia,Low Income,month_0_5 , male,primary,stunting
YEM,Asia,Low Income,month_0_5 , male,none-primary,stunting
YEM,Asia,Low Income,month_0_5 , male,secondary,stunting
YEM,Asia,Low Income,month_0_5 , male,higher,stunting
YEM,Asia,Low Income,month_0_5 , male,higher_secondary,stunting
YEM,Asia,Low Income,month_6_11 , male,none,stunting
YEM,Asia,Low Income,month_6_11 , male,primary,stunting
YEM,Asia,Low Income,month_6_11 , male,none-primary,stunting
YEM,Asia,Low Income,month_6_11 , male,secondary,stunting
YEM,Asia,Low Income,month_6_11 , male,higher,stunting
YEM,Asia,Low Income,month_6_11 , male,higher_secondary,stunting
YEM,Asia,Low Income,month_12_23 , male,none,stunting
YEM,Asia,Low Income,month_12_23 , male,primary,stunting
YEM,Asia,Low Income,month_12_23 , male,none-primary,stunting
YEM,Asia,Low Income,month_12_23 , male,secondary,stunting
YEM,Asia,Low Income,month_12_23 , male,higher,stunting
YEM,Asia,Low Income,month_12_23 , male,higher_secondary,stunting
YEM,Asia,Low Income,month_0_23 , male,none,stunting
YEM,Asia,Low Income,month_0_23 , male,primary,stunting
YEM,Asia,Low Income,month_0_23 , male,none-primary,stunting
YEM,Asia,Low Income,month_0_23 , male,secondary,stunting
YEM,Asia,Low Income,month_0_23 , male,higher,stunting
YEM,Asia,Low Income,month_0_23 , male,higher_secondary,stunting
YEM,Asia,Low Income,month_24_35 , male,none,stunting
YEM,Asia,Low Income,month_24_35 , male,primary,stunting
YEM,Asia,Low Income,month_24_35 , male,none-primary,stunting
YEM,Asia,Low Income,month_24_35 , male,secondary,stunting
YEM,Asia,Low Income,month_24_35 , male,higher,stunting
YEM,Asia,Low Income,month_24_35 , male,higher_secondary,stunting
YEM,Asia,Low Income,month_36_47 , male,none,stunting
YEM,Asia,Low Income,month_36_47 , male,primary,stunting
YEM,Asia,Low Income,month_36_47 , male,none-primary,stunting
YEM,Asia,Low Income,month_36_47 , male,secondary,stunting
YEM,Asia,Low Income,month_36_47 , male,higher,stunting
YEM,Asia,Low Income,month_36_47 , male,higher_secondary,stunting
YEM,Asia,Low Income,month_48_59 , male,none,stunting
YEM,Asia,Low Income,month_48_59 , male,primary,stunting
YEM,Asia,Low Income,month_48_59 , male,none-primary,stunting
YEM,Asia,Low Income,month_48_59 , male,secondary,stunting
YEM,Asia,Low Income,month_48_59 , male,higher,stunting
YEM,Asia,Low Income,month_48_59 , male,higher_secondary,stunting
YEM,Asia,Low Income,month_0_5 , female,none,stunting
YEM,Asia,Low Income,month_0_5 , female,primary,stunting
YEM,Asia,Low Income,month_0_5 , female,none-primary,stunting
YEM,Asia,Low Income,month_0_5 , female,secondary,stunting
YEM,Asia,Low Income,month_0_5 , female,higher,stunting
YEM,Asia,Low Income,month_0_5 , female,higher_secondary,stunting
YEM,Asia,Low Income,month_6_11 , female,none,stunting
YEM,Asia,Low Income,month_6_11 , female,primary,stunting
YEM,Asia,Low Income,month_6_11 , female,none-primary,stunting
YEM,Asia,Low Income,month_6_11 , female,secondary,stunting
YEM,Asia,Low Income,month_6_11 , female,higher,stunting
YEM,Asia,Low Income,month_6_11 , female,higher_secondary,stunting
YEM,Asia,Low Income,month_12_23 , female,none,stunting
YEM,Asia,Low Income,month_12_23 , female,primary,stunting
YEM,Asia,Low Income,month_12_23 , female,none-primary,stunting
YEM,Asia,Low Income,month_12_23 , female,secondary,stunting
YEM,Asia,Low Income,month_12_23 , female,higher,stunting
YEM,Asia,Low Income,month_12_23 , female,higher_secondary,stunting
YEM,Asia,Low Income,month_0_23 , female,none,stunting
YEM,Asia,Low Income,month_0_23 , female,primary,stunting
YEM,Asia,Low Income,month_0_23 , female,none-primary,stunting
YEM,Asia,Low Income,month_0_23 , female,secondary,stunting
YEM,Asia,Low Income,month_0_23 , female,higher,stunting
YEM,Asia,Low Income,month_0_23 , female,higher_secondary,stunting
YEM,Asia,Low Income,month_24_35 , female,none,stunting
YEM,Asia,Low Income,month_24_35 , female,primary,stunting
YEM,Asia,Low Income,month_24_35 , female,none-primary,stunting
YEM,Asia,Low Income,month_24_35 , female,secondary,stunting
YEM,Asia,Low Income,month_24_35 , female,higher,stunting
YEM,Asia,Low Income,month_24_35 , female,higher_secondary,stunting
YEM,Asia,Low Income,month_36_47 , female,none,stunting
YEM,Asia,Low Income,month_36_47 , female,primary,stunting
YEM,Asia,Low Income,month_36_47 , female,none-primary,stunting
YEM,Asia,Low Income,month_36_47 , female,secondary,stunting
YEM,Asia,Low Income,month_36_47 , female,higher,stunting
YEM,Asia,Low Income,month_36_47 , female,higher_secondary,stunting
YEM,Asia,Low Income,month_48_59 , female,none,stunting
YEM,Asia,Low Income,month_48_59 , female,primary,stunting
YEM,Asia,Low Income,month_48_59 , female,none-primary,stunting
YEM,Asia,Low Income,month_48_59 , female,secondary,stunting
YEM,Asia,Low Income,month_48_59 , female,higher,stunting
YEM,Asia,Low Income,month_48_59 , female,higher_secondary,stunting
YEM,Asia,Low Income,month_24_59 , female,none,stunting
YEM,Asia,Low Income,month_24_59 , female,primary,stunting
YEM,Asia,Low Income,month_24_59 , female,none-primary,stunting
YEM,Asia,Low Income,month_24_59 , female,secondary,stunting
YEM,Asia,Low Income,month_24_59 , female,higher,stunting
YEM,Asia,Low Income,month_24_59 , female,higher_secondary,stunting
ZMB,Africa,Lower Middle Income,month_0_5 , male,none,stunting
ZMB,Africa,Lower Middle Income,month_0_5 , male,primary,stunting
ZMB,Africa,Lower Middle Income,month_0_5 , male,none-primary,stunting
ZMB,Africa,Lower Middle Income,month_0_5 , male,secondary,stunting
ZMB,Africa,Lower Middle Income,month_0_5 , male,higher,stunting
ZMB,Africa,Lower Middle Income,month_0_5 , male,higher_secondary,stunting
ZMB,Africa,Lower Middle Income,month_6_11 , male,none,stunting
ZMB,Africa,Lower Middle Income,month_6_11 , male,primary,stunting
ZMB,Africa,Lower Middle Income,month_6_11 , male,none-primary,stunting
ZMB,Africa,Lower Middle Income,month_6_11 , male,secondary,stunting
ZMB,Africa,Lower Middle Income,month_6_11 , male,higher,stunting
ZMB,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,stunting
ZMB,Africa,Lower Middle Income,month_12_23 , male,none,stunting
ZMB,Africa,Lower Middle Income,month_12_23 , male,primary,stunting
ZMB,Africa,Lower Middle Income,month_12_23 , male,none-primary,stunting
ZMB,Africa,Lower Middle Income,month_12_23 , male,secondary,stunting
ZMB,Africa,Lower Middle Income,month_12_23 , male,higher,stunting
ZMB,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,stunting
ZMB,Africa,Lower Middle Income,month_0_23 , male,none,stunting
ZMB,Africa,Lower Middle Income,month_0_23 , male,primary,stunting
ZMB,Africa,Lower Middle Income,month_0_23 , male,none-primary,stunting
ZMB,Africa,Lower Middle Income,month_0_23 , male,secondary,stunting
ZMB,Africa,Lower Middle Income,month_0_23 , male,higher,stunting
ZMB,Africa,Lower Middle Income,month_0_23 , male,higher_secondary,stunting
ZMB,Africa,Lower Middle Income,month_24_35 , male,none,stunting
ZMB,Africa,Lower Middle Income,month_24_35 , male,primary,stunting
ZMB,Africa,Lower Middle Income,month_24_35 , male,none-primary,stunting
ZMB,Africa,Lower Middle Income,month_24_35 , male,secondary,stunting
ZMB,Africa,Lower Middle Income,month_24_35 , male,higher,stunting
ZMB,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,stunting
ZMB,Africa,Lower Middle Income,month_36_47 , male,none,stunting
ZMB,Africa,Lower Middle Income,month_36_47 , male,primary,stunting
ZMB,Africa,Lower Middle Income,month_36_47 , male,none-primary,stunting
ZMB,Africa,Lower Middle Income,month_36_47 , male,secondary,stunting
ZMB,Africa,Lower Middle Income,month_36_47 , male,higher,stunting
ZMB,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,stunting
ZMB,Africa,Lower Middle Income,month_48_59 , male,none,stunting
ZMB,Africa,Lower Middle Income,month_48_59 , male,primary,stunting
ZMB,Africa,Lower Middle Income,month_48_59 , male,none-primary,stunting
ZMB,Africa,Lower Middle Income,month_48_59 , male,secondary,stunting
ZMB,Africa,Lower Middle Income,month_48_59 , male,higher,stunting
ZMB,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,stunting
ZMB,Africa,Lower Middle Income,month_0_5 , female,none,stunting
ZMB,Africa,Lower Middle Income,month_0_5 , female,primary,stunting
ZMB,Africa,Lower Middle Income,month_0_5 , female,none-primary,stunting
ZMB,Africa,Lower Middle Income,month_0_5 , female,secondary,stunting
ZMB,Africa,Lower Middle Income,month_0_5 , female,higher,stunting
ZMB,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,stunting
ZMB,Africa,Lower Middle Income,month_6_11 , female,none,stunting
ZMB,Africa,Lower Middle Income,month_6_11 , female,primary,stunting
ZMB,Africa,Lower Middle Income,month_6_11 , female,none-primary,stunting
ZMB,Africa,Lower Middle Income,month_6_11 , female,secondary,stunting
ZMB,Africa,Lower Middle Income,month_6_11 , female,higher,stunting
ZMB,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,stunting
ZMB,Africa,Lower Middle Income,month_12_23 , female,none,stunting
ZMB,Africa,Lower Middle Income,month_12_23 , female,primary,stunting
ZMB,Africa,Lower Middle Income,month_12_23 , female,none-primary,stunting
ZMB,Africa,Lower Middle Income,month_12_23 , female,secondary,stunting
ZMB,Africa,Lower Middle Income,month_12_23 , female,higher,stunting
ZMB,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,stunting
ZMB,Africa,Lower Middle Income,month_0_23 , female,none,stunting
ZMB,Africa,Lower Middle Income,month_0_23 , female,primary,stunting
ZMB,Africa,Lower Middle Income,month_0_23 , female,none-primary,stunting
ZMB,Africa,Lower Middle Income,month_0_23 , female,secondary,stunting
ZMB,Africa,Lower Middle Income,month_0_23 , female,higher,stunting
ZMB,Africa,Lower Middle Income,month_0_23 , female,higher_secondary,stunting
ZMB,Africa,Lower Middle Income,month_24_35 , female,none,stunting
ZMB,Africa,Lower Middle Income,month_24_35 , female,primary,stunting
ZMB,Africa,Lower Middle Income,month_24_35 , female,none-primary,stunting
ZMB,Africa,Lower Middle Income,month_24_35 , female,secondary,stunting
ZMB,Africa,Lower Middle Income,month_24_35 , female,higher,stunting
ZMB,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,stunting
ZMB,Africa,Lower Middle Income,month_36_47 , female,none,stunting
ZMB,Africa,Lower Middle Income,month_36_47 , female,primary,stunting
ZMB,Africa,Lower Middle Income,month_36_47 , female,none-primary,stunting
ZMB,Africa,Lower Middle Income,month_36_47 , female,secondary,stunting
ZMB,Africa,Lower Middle Income,month_36_47 , female,higher,stunting
ZMB,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,stunting
ZMB,Africa,Lower Middle Income,month_48_59 , female,none,stunting
ZMB,Africa,Lower Middle Income,month_48_59 , female,primary,stunting
ZMB,Africa,Lower Middle Income,month_48_59 , female,none-primary,stunting
ZMB,Africa,Lower Middle Income,month_48_59 , female,secondary,stunting
ZMB,Africa,Lower Middle Income,month_48_59 , female,higher,stunting
ZMB,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,stunting
ZMB,Africa,Lower Middle Income,month_24_59 , female,none,stunting
ZMB,Africa,Lower Middle Income,month_24_59 , female,primary,stunting
ZMB,Africa,Lower Middle Income,month_24_59 , female,none-primary,stunting
ZMB,Africa,Lower Middle Income,month_24_59 , female,secondary,stunting
ZMB,Africa,Lower Middle Income,month_24_59 , female,higher,stunting
ZMB,Africa,Lower Middle Income,month_24_59 , female,higher_secondary,stunting
ZWE,Africa,Lower Middle Income,month_0_5 , male,none,stunting
ZWE,Africa,Lower Middle Income,month_0_5 , male,primary,stunting
ZWE,Africa,Lower Middle Income,month_0_5 , male,none-primary,stunting
ZWE,Africa,Lower Middle Income,month_0_5 , male,secondary,stunting
ZWE,Africa,Lower Middle Income,month_0_5 , male,higher,stunting
ZWE,Africa,Lower Middle Income,month_0_5 , male,higher_secondary,stunting
ZWE,Africa,Lower Middle Income,month_6_11 , male,none,stunting
ZWE,Africa,Lower Middle Income,month_6_11 , male,primary,stunting
ZWE,Africa,Lower Middle Income,month_6_11 , male,none-primary,stunting
ZWE,Africa,Lower Middle Income,month_6_11 , male,secondary,stunting
ZWE,Africa,Lower Middle Income,month_6_11 , male,higher,stunting
ZWE,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,stunting
ZWE,Africa,Lower Middle Income,month_12_23 , male,none,stunting
ZWE,Africa,Lower Middle Income,month_12_23 , male,primary,stunting
ZWE,Africa,Lower Middle Income,month_12_23 , male,none-primary,stunting
ZWE,Africa,Lower Middle Income,month_12_23 , male,secondary,stunting
ZWE,Africa,Lower Middle Income,month_12_23 , male,higher,stunting
ZWE,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,stunting
ZWE,Africa,Lower Middle Income,month_0_23 , male,none,stunting
ZWE,Africa,Lower Middle Income,month_0_23 , male,primary,stunting
ZWE,Africa,Lower Middle Income,month_0_23 , male,none-primary,stunting
ZWE,Africa,Lower Middle Income,month_0_23 , male,secondary,stunting
ZWE,Africa,Lower Middle Income,month_0_23 , male,higher,stunting
ZWE,Africa,Lower Middle Income,month_0_23 , male,higher_secondary,stunting
ZWE,Africa,Lower Middle Income,month_24_35 , male,none,stunting
ZWE,Africa,Lower Middle Income,month_24_35 , male,primary,stunting
ZWE,Africa,Lower Middle Income,month_24_35 , male,none-primary,stunting
ZWE,Africa,Lower Middle Income,month_24_35 , male,secondary,stunting
ZWE,Africa,Lower Middle Income,month_24_35 , male,higher,stunting
ZWE,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,stunting
ZWE,Africa,Lower Middle Income,month_36_47 , male,none,stunting
ZWE,Africa,Lower Middle Income,month_36_47 , male,primary,stunting
ZWE,Africa,Lower Middle Income,month_36_47 , male,none-primary,stunting
ZWE,Africa,Lower Middle Income,month_36_47 , male,secondary,stunting
ZWE,Africa,Lower Middle Income,month_36_47 , male,higher,stunting
ZWE,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,stunting
ZWE,Africa,Lower Middle Income,month_48_59 , male,none,stunting
ZWE,Africa,Lower Middle Income,month_48_59 , male,primary,stunting
ZWE,Africa,Lower Middle Income,month_48_59 , male,none-primary,stunting
ZWE,Africa,Lower Middle Income,month_48_59 , male,secondary,stunting
ZWE,Africa,Lower Middle Income,month_48_59 , male,higher,stunting
ZWE,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,stunting
ZWE,Africa,Lower Middle Income,month_0_5 , female,none,stunting
ZWE,Africa,Lower Middle Income,month_0_5 , female,primary,stunting
ZWE,Africa,Lower Middle Income,month_0_5 , female,none-primary,stunting
ZWE,Africa,Lower Middle Income,month_0_5 , female,secondary,stunting
ZWE,Africa,Lower Middle Income,month_0_5 , female,higher,stunting
ZWE,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,stunting
ZWE,Africa,Lower Middle Income,month_6_11 , female,none,stunting
ZWE,Africa,Lower Middle Income,month_6_11 , female,primary,stunting
ZWE,Africa,Lower Middle Income,month_6_11 , female,none-primary,stunting
ZWE,Africa,Lower Middle Income,month_6_11 , female,secondary,stunting
ZWE,Africa,Lower Middle Income,month_6_11 , female,higher,stunting
ZWE,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,stunting
ZWE,Africa,Lower Middle Income,month_12_23 , female,none,stunting
ZWE,Africa,Lower Middle Income,month_12_23 , female,primary,stunting
ZWE,Africa,Lower Middle Income,month_12_23 , female,none-primary,stunting
ZWE,Africa,Lower Middle Income,month_12_23 , female,secondary,stunting
ZWE,Africa,Lower Middle Income,month_12_23 , female,higher,stunting
ZWE,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,stunting
ZWE,Africa,Lower Middle Income,month_0_23 , female,none,stunting
ZWE,Africa,Lower Middle Income,month_0_23 , female,primary,stunting
ZWE,Africa,Lower Middle Income,month_0_23 , female,none-primary,stunting
ZWE,Africa,Lower Middle Income,month_0_23 , female,secondary,stunting
ZWE,Africa,Lower Middle Income,month_0_23 , female,higher,stunting
