ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,wasting_estimate
PSE,Asia,Lower Middle Income,month_6_11 , male,none-primary,1.4538528896672502
PSE,Asia,Lower Middle Income,month_6_11 , male,secondary,1.2893307086614174
PSE,Asia,Lower Middle Income,month_6_11 , male,higher_secondary,1.159891151470678
PSE,Asia,Lower Middle Income,month_12_23 , male,none-primary,1.447561190350414
PSE,Asia,Lower Middle Income,month_12_23 , male,secondary,1.306173405108235
PSE,Asia,Lower Middle Income,month_12_23 , male,higher_secondary,1.1765460375629868
PSE,Asia,Lower Middle Income,month_24_35 , male,none-primary,1.5945525986783355
PSE,Asia,Lower Middle Income,month_24_35 , male,secondary,1.4
PSE,Asia,Lower Middle Income,month_24_35 , male,higher_secondary,1.2226415094339622
PSE,Asia,Lower Middle Income,month_36_47 , male,none-primary,1.7000000000000002
PSE,Asia,Lower Middle Income,month_36_47 , male,secondary,1.4675298573802804
PSE,Asia,Lower Middle Income,month_36_47 , male,higher_secondary,1.2559225687509603
PSE,Asia,Lower Middle Income,month_48_59 , male,none-primary,1.399798103395534
PSE,Asia,Lower Middle Income,month_48_59 , male,secondary,1.2717226775420571
PSE,Asia,Lower Middle Income,month_48_59 , male,higher_secondary,1.157818181818182
PSE,Asia,Lower Middle Income,month_0_5 , female,none-primary,1.7824892516213655
PSE,Asia,Lower Middle Income,month_0_5 , female,secondary,1.4865859521832248
PSE,Asia,Lower Middle Income,month_0_5 , female,higher_secondary,1.2518969803170463
PSE,Asia,Lower Middle Income,month_6_11 , female,none-primary,1.941557664997384
PSE,Asia,Lower Middle Income,month_6_11 , female,secondary,1.5765076547592634
PSE,Asia,Lower Middle Income,month_6_11 , female,higher_secondary,1.2918209053227725
PSE,Asia,Lower Middle Income,month_12_23 , female,none-primary,1.3810977416869186
PSE,Asia,Lower Middle Income,month_12_23 , female,secondary,1.262189264994045
PSE,Asia,Lower Middle Income,month_12_23 , female,higher_secondary,1.154214375981312
PSE,Asia,Lower Middle Income,month_24_35 , female,none-primary,1.598439397619626
PSE,Asia,Lower Middle Income,month_24_35 , female,secondary,1.4
PSE,Asia,Lower Middle Income,month_24_35 , female,higher_secondary,1.2215155432915887
PSE,Asia,Lower Middle Income,month_36_47 , female,none-primary,1.3156175346392736
PSE,Asia,Lower Middle Income,month_36_47 , female,secondary,1.219274131274131
PSE,Asia,Lower Middle Income,month_36_47 , female,higher_secondary,1.1326167488819363
PSE,Asia,Lower Middle Income,month_48_59 , female,none-primary,1.6688167287889315
PSE,Asia,Lower Middle Income,month_48_59 , female,secondary,1.4395117070242147
PSE,Asia,Lower Middle Income,month_48_59 , female,higher_secondary,1.2385745545482962
SDN,Africa,Low Income,month_0_5 , male,primary,15.889268370991694
SDN,Africa,Low Income,month_0_5 , male,none-primary,17.046614431060693
SDN,Africa,Low Income,month_0_5 , male,secondary,13.299847236180906
SDN,Africa,Low Income,month_0_5 , male,higher_secondary,12.93450541644468
SDN,Africa,Low Income,month_6_11 , male,primary,16.65607070073679
SDN,Africa,Low Income,month_6_11 , male,none-primary,17.410210962335036
SDN,Africa,Low Income,month_6_11 , male,secondary,14.9196678556361
SDN,Africa,Low Income,month_6_11 , male,higher_secondary,14.154241939172191
SDN,Africa,Low Income,month_12_23 , male,primary,17.04924483807672
SDN,Africa,Low Income,month_12_23 , male,none-primary,17.58037090714398
SDN,Africa,Low Income,month_12_23 , male,secondary,15.89011833158996
SDN,Africa,Low Income,month_12_23 , male,higher_secondary,14.993342277801686
SDN,Africa,Low Income,month_24_35 , male,primary,16.661311972288374
SDN,Africa,Low Income,month_24_35 , male,none-primary,17.38225791545755
SDN,Africa,Low Income,month_24_35 , male,secondary,15.179726935573864
SDN,Africa,Low Income,month_24_35 , male,higher_secondary,14.440898933468768
SDN,Africa,Low Income,month_36_47 , male,primary,15.633567440390491
SDN,Africa,Low Income,month_36_47 , male,none-primary,16.838803630663797
SDN,Africa,Low Income,month_36_47 , male,secondary,13.420912642600406
SDN,Africa,Low Income,month_36_47 , male,higher_secondary,13.092788344008213
SDN,Africa,Low Income,month_48_59 , male,primary,16.206417995339706
SDN,Africa,Low Income,month_48_59 , male,none-primary,17.15736989774517
SDN,Africa,Low Income,month_48_59 , male,secondary,14.294147711887357
SDN,Africa,Low Income,month_48_59 , male,higher_secondary,13.74275906904174
SDN,Africa,Low Income,month_0_5 , female,primary,15.826164380826896
SDN,Africa,Low Income,month_0_5 , female,none-primary,17.012995168612505
SDN,Africa,Low Income,month_0_5 , female,secondary,13.200553079738976
SDN,Africa,Low Income,month_0_5 , female,higher_secondary,12.863960285521252
SDN,Africa,Low Income,month_6_11 , female,primary,16.575288757443747
SDN,Africa,Low Income,month_6_11 , female,none-primary,17.378156000778056
SDN,Africa,Low Income,month_6_11 , female,secondary,14.689969301917632
SDN,Africa,Low Income,month_6_11 , female,higher_secondary,13.96246396422898
SDN,Africa,Low Income,month_12_23 , female,primary,17.45232699892434
SDN,Africa,Low Income,month_12_23 , female,none-primary,17.78636489249986
SDN,Africa,Low Income,month_12_23 , female,secondary,16.628230751760164
SDN,Africa,Low Income,month_12_23 , female,higher_secondary,15.57108124433706
SDN,Africa,Low Income,month_24_35 , female,primary,16.04958084268844
SDN,Africa,Low Income,month_24_35 , female,none-primary,17.074166279609845
SDN,Africa,Low Income,month_24_35 , female,secondary,14.030037107612076
SDN,Africa,Low Income,month_24_35 , female,higher_secondary,13.544508551411498
SDN,Africa,Low Income,month_36_47 , female,primary,14.800307898024174
SDN,Africa,Low Income,month_36_47 , female,none-primary,16.40803265976372
SDN,Africa,Low Income,month_36_47 , female,secondary,11.927128427128428
SDN,Africa,Low Income,month_36_47 , female,higher_secondary,11.9244036382358
SDN,Africa,Low Income,month_48_59 , female,primary,15.651809484582405
SDN,Africa,Low Income,month_48_59 , female,none-primary,16.888168488854987
SDN,Africa,Low Income,month_48_59 , female,secondary,13.179798973782246
SDN,Africa,Low Income,month_48_59 , female,higher_secondary,12.878081091930952
SUR,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,primary,5.5921145547273445
SUR,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,none-primary,5.176881396748947
SUR,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,secondary,5.873934449289632
SUR,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,higher_secondary,5.864283093481185
SUR,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,primary,5.321582466567609
SUR,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,none-primary,4.983838383838385
SUR,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,secondary,5.767953667953668
SUR,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,higher_secondary,5.772065069316451
SUR,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,primary,6.210961968680089
SUR,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,none-primary,5.7348539210661205
SUR,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,secondary,6.104512940564443
SUR,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,higher_secondary,6.0673950283604245
SUR,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,primary,4.982970236268795
SUR,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,none-primary,4.75763888888889
SUR,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,secondary,5.594449418084154
SUR,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,higher_secondary,5.619138002175625
SUR,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,primary,5.231240285980728
SUR,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,none-primary,4.955438596491228
SUR,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,secondary,5.700450045004501
SUR,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,higher_secondary,5.712463724418647
SUR,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,primary,6.13661797983954
SUR,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,none-primary,5.688074080225896
SUR,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,secondary,6.075151696436202
SUR,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,higher_secondary,6.042035032325965
SUR,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,primary,5.411844809866393
SUR,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,none-primary,5.043620706720776
SUR,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,secondary,5.806760156541185
SUR,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,higher_secondary,5.80588259142139
SUR,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,primary,6.718026283163899
SUR,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,none-primary,6.068127106403467
SUR,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,secondary,6.286126184125816
SUR,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,higher_secondary,6.223733365400031
SUR,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,primary,5.3
SUR,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,none-primary,5.00688574574405
SUR,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,secondary,5.731910393646408
SUR,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,higher_secondary,5.740178232840348
SUR,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,primary,4.490422592857874
SUR,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,none-primary,4.359477340390341
SUR,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,secondary,5.389306272118705
SUR,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,higher_secondary,5.438641905833802
SUR,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,primary,4.888340248962655
SUR,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,none-primary,4.678777489756668
SUR,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,secondary,5.558923670668953
SUR,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,higher_secondary,5.588028806274037
SUR,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,primary,4.3876304023845005
SUR,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,none-primary,4.272799453598566
SUR,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,secondary,5.362221548062754
SUR,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,higher_secondary,5.415569340843355
THA,Asia,Upper Middle Income,month_0_5 , male,primary,8.973641025641026
THA,Asia,Upper Middle Income,month_0_5 , male,none-primary,9.3087996774049
THA,Asia,Upper Middle Income,month_0_5 , male,secondary,7.7865800415800415
THA,Asia,Upper Middle Income,month_0_5 , male,higher_secondary,8.10923119190439
THA,Asia,Upper Middle Income,month_6_11 , male,primary,7.456913474482928
THA,Asia,Upper Middle Income,month_6_11 , male,none-primary,7.918366522236939
THA,Asia,Upper Middle Income,month_6_11 , male,secondary,6.70929284164859
THA,Asia,Upper Middle Income,month_6_11 , male,higher_secondary,7.398168712254042
THA,Asia,Upper Middle Income,month_12_23 , male,primary,7.938670956564781
THA,Asia,Upper Middle Income,month_12_23 , male,none-primary,8.298577835703606
THA,Asia,Upper Middle Income,month_12_23 , male,secondary,7.154670834865758
THA,Asia,Upper Middle Income,month_12_23 , male,higher_secondary,7.649051553344856
THA,Asia,Upper Middle Income,month_24_35 , male,primary,8.093063877538059
THA,Asia,Upper Middle Income,month_24_35 , male,none-primary,8.450658889608986
THA,Asia,Upper Middle Income,month_24_35 , male,secondary,7.2532351057014735
THA,Asia,Upper Middle Income,month_24_35 , male,higher_secondary,7.723046445315422
THA,Asia,Upper Middle Income,month_36_47 , male,primary,7.476108663136194
THA,Asia,Upper Middle Income,month_36_47 , male,none-primary,7.861416049057596
THA,Asia,Upper Middle Income,month_36_47 , male,secondary,6.820901515608961
THA,Asia,Upper Middle Income,month_36_47 , male,higher_secondary,7.413354192740926
THA,Asia,Upper Middle Income,month_48_59 , male,primary,7.0551998500343664
THA,Asia,Upper Middle Income,month_48_59 , male,none-primary,7.481436778274242
THA,Asia,Upper Middle Income,month_48_59 , male,secondary,6.494157237461602
THA,Asia,Upper Middle Income,month_48_59 , male,higher_secondary,7.198349873433811
THA,Asia,Upper Middle Income,month_0_5 , female,primary,8.840567722990334
THA,Asia,Upper Middle Income,month_0_5 , female,none-primary,9.187381321123157
THA,Asia,Upper Middle Income,month_0_5 , female,secondary,7.690476273097944
THA,Asia,Upper Middle Income,month_0_5 , female,higher_secondary,8.04607716194383
THA,Asia,Upper Middle Income,month_6_11 , female,primary,7.118263927358558
THA,Asia,Upper Middle Income,month_6_11 , female,none-primary,7.600566283982569
THA,Asia,Upper Middle Income,month_6_11 , female,secondary,6.476590780421692
THA,Asia,Upper Middle Income,month_6_11 , female,higher_secondary,7.23869889110037
THA,Asia,Upper Middle Income,month_12_23 , female,primary,7.228726299061757
THA,Asia,Upper Middle Income,month_12_23 , female,none-primary,7.659881108312342
THA,Asia,Upper Middle Income,month_12_23 , female,secondary,6.60272058940788
THA,Asia,Upper Middle Income,month_12_23 , female,higher_secondary,7.287887549678914
THA,Asia,Upper Middle Income,month_24_35 , female,primary,7.429528840837889
THA,Asia,Upper Middle Income,month_24_35 , female,none-primary,7.822779628748214
THA,Asia,Upper Middle Income,month_24_35 , female,secondary,6.779866477662443
THA,Asia,Upper Middle Income,month_24_35 , female,higher_secondary,7.389050113919134
THA,Asia,Upper Middle Income,month_36_47 , female,primary,7.433297657761494
THA,Asia,Upper Middle Income,month_36_47 , female,none-primary,7.828170792363316
THA,Asia,Upper Middle Income,month_36_47 , female,secondary,6.780173205214517
THA,Asia,Upper Middle Income,month_36_47 , female,higher_secondary,7.390870810173489
THA,Asia,Upper Middle Income,month_48_59 , female,primary,7.570099515924626
THA,Asia,Upper Middle Income,month_48_59 , female,none-primary,7.95868856255186
THA,Asia,Upper Middle Income,month_48_59 , female,secondary,6.877068856601389
THA,Asia,Upper Middle Income,month_48_59 , female,higher_secondary,7.460317964014852
TGO,Africa,Low Income,month_0_5 , male,primary,4.986771447282253
TGO,Africa,Low Income,month_0_5 , male,none-primary,6.203468557174741
TGO,Africa,Low Income,month_0_5 , male,higher_secondary,4.312897678417885
TGO,Africa,Low Income,month_6_11 , male,primary,5.3209780551434855
TGO,Africa,Low Income,month_6_11 , male,none-primary,6.386112802053833
TGO,Africa,Low Income,month_6_11 , male,higher_secondary,4.7090112640801
TGO,Africa,Low Income,month_12_23 , male,primary,6.298973508449504
TGO,Africa,Low Income,month_12_23 , male,none-primary,6.851749993833706
TGO,Africa,Low Income,month_12_23 , male,higher_secondary,5.963393810032016
TGO,Africa,Low Income,month_24_35 , male,primary,5.609320494186046
TGO,Africa,Low Income,month_24_35 , male,none-primary,6.478546583850931
TGO,Africa,Low Income,month_24_35 , male,higher_secondary,5.134981297771996
TGO,Africa,Low Income,month_36_47 , male,primary,4.420983754512635
TGO,Africa,Low Income,month_36_47 , male,none-primary,5.823530722384512
TGO,Africa,Low Income,month_36_47 , male,higher_secondary,3.722188155559141
TGO,Africa,Low Income,month_48_59 , male,primary,4.714642240807115
